sumlev,geoid,areaname,stab,state,county,tract,BG,CBSA,metdiv,logrecno,B23025i1,B23025i2,B23025i3,B23025i4,B23025i5,B23025i6,B23025i7
Geographic summary level ,  ,  ,State abbreviation ,State code ,County code ,Tract code ,Block group code ,CBSA code ,Metro division of MSA ,  ,Total: ,In labor force: ,Civilian labor force: ,Employed ,Unemployed ,Armed Forces ,Not in labor force
150,15000US515102008021,"Block Group 1, Census Tract 2008.02, Alexandria city, Virginia",VA,51,Alexandria city VA,200802,1,.,,8429,576,450,450,433,17,0,126
150,15000US515102008022,"Block Group 2, Census Tract 2008.02, Alexandria city, Virginia",VA,51,Alexandria city VA,200802,2,.,,8430,821,583,583,564,19,0,238
150,15000US515102008023,"Block Group 3, Census Tract 2008.02, Alexandria city, Virginia",VA,51,Alexandria city VA,200802,3,.,,8431,788,721,721,721,0,0,67
150,15000US515102009001,"Block Group 1, Census Tract 2009, Alexandria city, Virginia",VA,51,Alexandria city VA,200900,1,.,,8432,1028,825,813,759,54,12,203
150,15000US515102009002,"Block Group 2, Census Tract 2009, Alexandria city, Virginia",VA,51,Alexandria city VA,200900,2,.,,8433,941,674,663,647,16,11,267
150,15000US515102009003,"Block Group 3, Census Tract 2009, Alexandria city, Virginia",VA,51,Alexandria city VA,200900,3,.,,8434,958,660,660,651,9,0,298
150,15000US515102009004,"Block Group 4, Census Tract 2009, Alexandria city, Virginia",VA,51,Alexandria city VA,200900,4,.,,8435,946,682,651,642,9,31,264
150,15000US515102010001,"Block Group 1, Census Tract 2010, Alexandria city, Virginia",VA,51,Alexandria city VA,201000,1,.,,8436,1132,996,996,996,0,0,136
150,15000US515102010002,"Block Group 2, Census Tract 2010, Alexandria city, Virginia",VA,51,Alexandria city VA,201000,2,.,,8437,745,697,691,684,7,6,48
150,15000US515102010003,"Block Group 3, Census Tract 2010, Alexandria city, Virginia",VA,51,Alexandria city VA,201000,3,.,,8438,995,806,800,791,9,6,189
150,15000US515102011001,"Block Group 1, Census Tract 2011, Alexandria city, Virginia",VA,51,Alexandria city VA,201100,1,.,,8439,729,507,437,392,45,70,222
150,15000US515102011002,"Block Group 2, Census Tract 2011, Alexandria city, Virginia",VA,51,Alexandria city VA,201100,2,.,,8440,963,668,630,585,45,38,295
150,15000US515102011003,"Block Group 3, Census Tract 2011, Alexandria city, Virginia",VA,51,Alexandria city VA,201100,3,.,,8441,633,458,446,446,0,12,175
150,15000US515102012021,"Block Group 1, Census Tract 2012.02, Alexandria city, Virginia",VA,51,Alexandria city VA,201202,1,.,,8442,514,421,404,388,16,17,93
150,15000US515102012022,"Block Group 2, Census Tract 2012.02, Alexandria city, Virginia",VA,51,Alexandria city VA,201202,2,.,,8443,807,673,673,654,19,0,134
150,15000US515102012023,"Block Group 3, Census Tract 2012.02, Alexandria city, Virginia",VA,51,Alexandria city VA,201202,3,.,,8444,538,439,439,431,8,0,99
150,15000US515102012024,"Block Group 4, Census Tract 2012.02, Alexandria city, Virginia",VA,51,Alexandria city VA,201202,4,.,,8445,867,802,758,720,38,44,65
150,15000US515102012041,"Block Group 1, Census Tract 2012.04, Alexandria city, Virginia",VA,51,Alexandria city VA,201204,1,.,,8446,1316,1139,1139,1139,0,0,177
150,15000US515102012042,"Block Group 2, Census Tract 2012.04, Alexandria city, Virginia",VA,51,Alexandria city VA,201204,2,.,,8447,1627,1291,1229,1213,16,62,336
150,15000US515102012051,"Block Group 1, Census Tract 2012.05, Alexandria city, Virginia",VA,51,Alexandria city VA,201205,1,.,,8448,1045,967,956,956,0,11,78
150,15000US515102012052,"Block Group 2, Census Tract 2012.05, Alexandria city, Virginia",VA,51,Alexandria city VA,201205,2,.,,8449,972,688,688,678,10,0,284
150,15000US515102012061,"Block Group 1, Census Tract 2012.06, Alexandria city, Virginia",VA,51,Alexandria city VA,201206,1,.,,8450,2301,1841,1841,1841,0,0,460
150,15000US515102012062,"Block Group 2, Census Tract 2012.06, Alexandria city, Virginia",VA,51,Alexandria city VA,201206,2,.,,8451,432,313,295,295,0,18,119
150,15000US515102012063,"Block Group 3, Census Tract 2012.06, Alexandria city, Virginia",VA,51,Alexandria city VA,201206,3,.,,8452,1031,920,904,859,45,16,111
150,15000US515102013001,"Block Group 1, Census Tract 2013, Alexandria city, Virginia",VA,51,Alexandria city VA,201300,1,.,,8453,624,489,481,481,0,8,135
150,15000US515102013002,"Block Group 2, Census Tract 2013, Alexandria city, Virginia",VA,51,Alexandria city VA,201300,2,.,,8454,682,476,468,468,0,8,206
150,15000US515102013003,"Block Group 3, Census Tract 2013, Alexandria city, Virginia",VA,51,Alexandria city VA,201300,3,.,,8455,521,463,416,408,8,47,58
150,15000US515102013004,"Block Group 4, Census Tract 2013, Alexandria city, Virginia",VA,51,Alexandria city VA,201300,4,.,,8456,1046,867,849,844,5,18,179
150,15000US515102014001,"Block Group 1, Census Tract 2014, Alexandria city, Virginia",VA,51,Alexandria city VA,201400,1,.,,8457,844,742,726,715,11,16,102
150,15000US515102014002,"Block Group 2, Census Tract 2014, Alexandria city, Virginia",VA,51,Alexandria city VA,201400,2,.,,8458,917,781,766,766,0,15,136
150,15000US515102014003,"Block Group 3, Census Tract 2014, Alexandria city, Virginia",VA,51,Alexandria city VA,201400,3,.,,8459,664,444,424,424,0,20,220
150,15000US515102014004,"Block Group 4, Census Tract 2014, Alexandria city, Virginia",VA,51,Alexandria city VA,201400,4,.,,8460,958,750,730,709,21,20,208
150,15000US515102015001,"Block Group 1, Census Tract 2015, Alexandria city, Virginia",VA,51,Alexandria city VA,201500,1,.,,8461,1224,639,626,626,0,13,585
150,15000US515102015002,"Block Group 2, Census Tract 2015, Alexandria city, Virginia",VA,51,Alexandria city VA,201500,2,.,,8462,871,638,591,585,6,47,233
150,15000US515102015003,"Block Group 3, Census Tract 2015, Alexandria city, Virginia",VA,51,Alexandria city VA,201500,3,.,,8463,1282,1004,945,934,11,59,278
150,15000US515102016011,"Block Group 1, Census Tract 2016.01, Alexandria city, Virginia",VA,51,Alexandria city VA,201601,1,.,,8464,1130,822,723,723,0,99,308
150,15000US515102016012,"Block Group 2, Census Tract 2016.01, Alexandria city, Virginia",VA,51,Alexandria city VA,201601,2,.,,8465,653,369,369,353,16,0,284
150,15000US515102016013,"Block Group 3, Census Tract 2016.01, Alexandria city, Virginia",VA,51,Alexandria city VA,201601,3,.,,8466,573,525,476,444,32,49,48
150,15000US515102016014,"Block Group 4, Census Tract 2016.01, Alexandria city, Virginia",VA,51,Alexandria city VA,201601,4,.,,8467,685,623,583,518,65,40,62
150,15000US515102016021,"Block Group 1, Census Tract 2016.02, Alexandria city, Virginia",VA,51,Alexandria city VA,201602,1,.,,8468,928,857,844,789,55,13,71
150,15000US515102016022,"Block Group 2, Census Tract 2016.02, Alexandria city, Virginia",VA,51,Alexandria city VA,201602,2,.,,8469,234,221,221,187,34,0,13
150,15000US515102016023,"Block Group 3, Census Tract 2016.02, Alexandria city, Virginia",VA,51,Alexandria city VA,201602,3,.,,8470,1339,1077,1018,1002,16,59,262
150,15000US515102018021,"Block Group 1, Census Tract 2018.02, Alexandria city, Virginia",VA,51,Alexandria city VA,201802,1,.,,8471,800,414,378,356,22,36,386
150,15000US515102018022,"Block Group 2, Census Tract 2018.02, Alexandria city, Virginia",VA,51,Alexandria city VA,201802,2,.,,8472,899,585,569,569,0,16,314
150,15000US515102018031,"Block Group 1, Census Tract 2018.03, Alexandria city, Virginia",VA,51,Alexandria city VA,201803,1,.,,8473,384,270,270,270,0,0,114
150,15000US515102018032,"Block Group 2, Census Tract 2018.03, Alexandria city, Virginia",VA,51,Alexandria city VA,201803,2,.,,8474,1666,1384,1324,1312,12,60,282
150,15000US515102018041,"Block Group 1, Census Tract 2018.04, Alexandria city, Virginia",VA,51,Alexandria city VA,201804,1,.,,8475,1053,797,726,703,23,71,256
150,15000US515102018042,"Block Group 2, Census Tract 2018.04, Alexandria city, Virginia",VA,51,Alexandria city VA,201804,2,.,,8476,830,701,682,671,11,19,129
150,15000US515102018043,"Block Group 3, Census Tract 2018.04, Alexandria city, Virginia",VA,51,Alexandria city VA,201804,3,.,,8477,853,709,709,709,0,0,144
150,15000US515102018051,"Block Group 1, Census Tract 2018.05, Alexandria city, Virginia",VA,51,Alexandria city VA,201805,1,.,,8478,738,456,385,385,0,71,282
150,15000US515102018052,"Block Group 2, Census Tract 2018.05, Alexandria city, Virginia",VA,51,Alexandria city VA,201805,2,.,,8479,897,349,331,318,13,18,548
150,15000US515102018053,"Block Group 3, Census Tract 2018.05, Alexandria city, Virginia",VA,51,Alexandria city VA,201805,3,.,,8480,1456,1304,1276,1262,14,28,152
150,15000US515102018054,"Block Group 4, Census Tract 2018.05, Alexandria city, Virginia",VA,51,Alexandria city VA,201805,4,.,,8481,192,131,131,131,0,0,61
150,15000US515102019001,"Block Group 1, Census Tract 2019, Alexandria city, Virginia",VA,51,Alexandria city VA,201900,1,.,,8482,555,394,380,357,23,14,161
150,15000US515102019002,"Block Group 2, Census Tract 2019, Alexandria city, Virginia",VA,51,Alexandria city VA,201900,2,.,,8483,1029,918,918,893,25,0,111
150,15000US515102020011,"Block Group 1, Census Tract 2020.01, Alexandria city, Virginia",VA,51,Alexandria city VA,202001,1,.,,8484,664,516,502,490,12,14,148
150,15000US515102020012,"Block Group 2, Census Tract 2020.01, Alexandria city, Virginia",VA,51,Alexandria city VA,202001,2,.,,8485,893,432,432,422,10,0,461
150,15000US515102020013,"Block Group 3, Census Tract 2020.01, Alexandria city, Virginia",VA,51,Alexandria city VA,202001,3,.,,8486,569,455,441,413,28,14,114
150,15000US515102020021,"Block Group 1, Census Tract 2020.02, Alexandria city, Virginia",VA,51,Alexandria city VA,202002,1,.,,8487,1392,1011,931,931,0,80,381
150,15000US515102020022,"Block Group 2, Census Tract 2020.02, Alexandria city, Virginia",VA,51,Alexandria city VA,202002,2,.,,8488,853,637,588,557,31,49,216
150,15000US515109800001,"Block Group 1, Census Tract 9800, Alexandria city, Virginia",VA,51,Alexandria city VA,980000,1,.,,8489,0,0,0,0,0,0,0
150,15000US515200201001,"Block Group 1, Census Tract 201, Bristol city, Virginia",VA,51,Bristol city VA,20100,1,.,,8490,1143,705,705,699,6,0,438
150,15000US515200201002,"Block Group 2, Census Tract 201, Bristol city, Virginia",VA,51,Bristol city VA,20100,2,.,,8491,312,121,121,121,0,0,191
150,15000US515200201003,"Block Group 3, Census Tract 201, Bristol city, Virginia",VA,51,Bristol city VA,20100,3,.,,8492,1234,532,532,506,26,0,702
150,15000US515200202011,"Block Group 1, Census Tract 202.01, Bristol city, Virginia",VA,51,Bristol city VA,20201,1,.,,8493,744,393,393,351,42,0,351
150,15000US515200202012,"Block Group 2, Census Tract 202.01, Bristol city, Virginia",VA,51,Bristol city VA,20201,2,.,,8494,325,110,110,110,0,0,215
150,15000US515200202013,"Block Group 3, Census Tract 202.01, Bristol city, Virginia",VA,51,Bristol city VA,20201,3,.,,8495,732,153,153,153,0,0,579
150,15000US515200202021,"Block Group 1, Census Tract 202.02, Bristol city, Virginia",VA,51,Bristol city VA,20202,1,.,,8496,1540,1123,1123,1086,37,0,417
150,15000US515200202022,"Block Group 2, Census Tract 202.02, Bristol city, Virginia",VA,51,Bristol city VA,20202,2,.,,8497,678,419,419,397,22,0,259
150,15000US515200203001,"Block Group 1, Census Tract 203, Bristol city, Virginia",VA,51,Bristol city VA,20300,1,.,,8498,824,422,422,348,74,0,402
150,15000US515200203002,"Block Group 2, Census Tract 203, Bristol city, Virginia",VA,51,Bristol city VA,20300,2,.,,8499,588,220,220,220,0,0,368
150,15000US515200203003,"Block Group 3, Census Tract 203, Bristol city, Virginia",VA,51,Bristol city VA,20300,3,.,,8500,582,369,369,362,7,0,213
150,15000US515200204001,"Block Group 1, Census Tract 204, Bristol city, Virginia",VA,51,Bristol city VA,20400,1,.,,8501,1184,645,645,591,54,0,539
150,15000US515200204002,"Block Group 2, Census Tract 204, Bristol city, Virginia",VA,51,Bristol city VA,20400,2,.,,8502,929,849,849,669,180,0,80
150,15000US515200204003,"Block Group 3, Census Tract 204, Bristol city, Virginia",VA,51,Bristol city VA,20400,3,.,,8503,1501,1208,1208,1178,30,0,293
150,15000US515200204004,"Block Group 4, Census Tract 204, Bristol city, Virginia",VA,51,Bristol city VA,20400,4,.,,8504,1552,869,869,832,37,0,683
150,15000US515309306011,"Block Group 1, Census Tract 9306.01, Buena Vista city, Virginia",VA,51,Buena Vista city VA,930601,1,.,,8505,341,281,281,281,0,0,60
150,15000US515309306012,"Block Group 2, Census Tract 9306.01, Buena Vista city, Virginia",VA,51,Buena Vista city VA,930601,2,.,,8506,1166,699,699,673,26,0,467
150,15000US515309306013,"Block Group 3, Census Tract 9306.01, Buena Vista city, Virginia",VA,51,Buena Vista city VA,930601,3,.,,8507,1192,653,635,629,6,18,539
150,15000US515309306021,"Block Group 1, Census Tract 9306.02, Buena Vista city, Virginia",VA,51,Buena Vista city VA,930602,1,.,,8508,917,567,567,563,4,0,350
150,15000US515309306022,"Block Group 2, Census Tract 9306.02, Buena Vista city, Virginia",VA,51,Buena Vista city VA,930602,2,.,,8509,1636,884,884,864,20,0,752
150,15000US515400002011,"Block Group 1, Census Tract 2.01, Charlottesville city, Virginia",VA,51,Charlottesville city VA,201,1,.,,8510,634,433,433,405,28,0,201
150,15000US515400002012,"Block Group 2, Census Tract 2.01, Charlottesville city, Virginia",VA,51,Charlottesville city VA,201,2,.,,8511,629,378,370,324,46,8,251
150,15000US515400002013,"Block Group 3, Census Tract 2.01, Charlottesville city, Virginia",VA,51,Charlottesville city VA,201,3,.,,8512,1333,792,792,708,84,0,541
150,15000US515400002021,"Block Group 1, Census Tract 2.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,202,1,.,,8513,1078,780,780,752,28,0,298
150,15000US515400002022,"Block Group 2, Census Tract 2.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,202,2,.,,8514,2301,835,835,814,21,0,1466
150,15000US515400002023,"Block Group 3, Census Tract 2.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,202,3,.,,8515,1748,669,669,602,67,0,1079
150,15000US515400003021,"Block Group 1, Census Tract 3.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,302,1,.,,8516,1566,1176,1166,1117,49,10,390
150,15000US515400003022,"Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,302,2,.,,8517,1170,819,819,819,0,0,351
150,15000US515400004011,"Block Group 1, Census Tract 4.01, Charlottesville city, Virginia",VA,51,Charlottesville city VA,401,1,.,,8518,1453,993,993,968,25,0,460
150,15000US515400004012,"Block Group 2, Census Tract 4.01, Charlottesville city, Virginia",VA,51,Charlottesville city VA,401,2,.,,8519,1976,1478,1451,1278,173,27,498
150,15000US515400004021,"Block Group 1, Census Tract 4.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,402,1,.,,8520,443,297,297,260,37,0,146
150,15000US515400004022,"Block Group 2, Census Tract 4.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,402,2,.,,8521,1128,808,808,786,22,0,320
150,15000US515400004023,"Block Group 3, Census Tract 4.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,402,3,.,,8522,1203,847,847,847,0,0,356
150,15000US515400004024,"Block Group 4, Census Tract 4.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,402,4,.,,8523,928,820,820,820,0,0,108
150,15000US515400005011,"Block Group 1, Census Tract 5.01, Charlottesville city, Virginia",VA,51,Charlottesville city VA,501,1,.,,8524,1241,793,783,737,46,10,448
150,15000US515400005012,"Block Group 2, Census Tract 5.01, Charlottesville city, Virginia",VA,51,Charlottesville city VA,501,2,.,,8525,765,557,557,557,0,0,208
150,15000US515400005013,"Block Group 3, Census Tract 5.01, Charlottesville city, Virginia",VA,51,Charlottesville city VA,501,3,.,,8526,1533,969,969,936,33,0,564
150,15000US515400005021,"Block Group 1, Census Tract 5.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,502,1,.,,8527,1500,969,945,945,0,24,531
150,15000US515400005022,"Block Group 2, Census Tract 5.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,502,2,.,,8528,771,584,584,564,20,0,187
150,15000US515400005023,"Block Group 3, Census Tract 5.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,502,3,.,,8529,774,502,502,420,82,0,272
150,15000US515400005024,"Block Group 4, Census Tract 5.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,502,4,.,,8530,786,676,657,657,0,19,110
150,15000US515400005025,"Block Group 5, Census Tract 5.02, Charlottesville city, Virginia",VA,51,Charlottesville city VA,502,5,.,,8531,190,117,117,117,0,0,73
150,15000US515400006001,"Block Group 1, Census Tract 6, Charlottesville city, Virginia",VA,51,Charlottesville city VA,600,1,.,,8532,1345,733,733,697,36,0,612
150,15000US515400006002,"Block Group 2, Census Tract 6, Charlottesville city, Virginia",VA,51,Charlottesville city VA,600,2,.,,8533,1789,766,766,740,26,0,1023
150,15000US515400006003,"Block Group 3, Census Tract 6, Charlottesville city, Virginia",VA,51,Charlottesville city VA,600,3,.,,8534,288,78,78,74,4,0,210
150,15000US515400007001,"Block Group 1, Census Tract 7, Charlottesville city, Virginia",VA,51,Charlottesville city VA,700,1,.,,8535,786,646,646,631,15,0,140
150,15000US515400007002,"Block Group 2, Census Tract 7, Charlottesville city, Virginia",VA,51,Charlottesville city VA,700,2,.,,8536,1432,797,797,718,79,0,635
150,15000US515400007003,"Block Group 3, Census Tract 7, Charlottesville city, Virginia",VA,51,Charlottesville city VA,700,3,.,,8537,907,385,362,362,0,23,522
150,15000US515400007004,"Block Group 4, Census Tract 7, Charlottesville city, Virginia",VA,51,Charlottesville city VA,700,4,.,,8538,893,450,450,443,7,0,443
150,15000US515400008001,"Block Group 1, Census Tract 8, Charlottesville city, Virginia",VA,51,Charlottesville city VA,800,1,.,,8539,690,494,494,492,2,0,196
150,15000US515400008002,"Block Group 2, Census Tract 8, Charlottesville city, Virginia",VA,51,Charlottesville city VA,800,2,.,,8540,632,439,439,439,0,0,193
150,15000US515400008003,"Block Group 3, Census Tract 8, Charlottesville city, Virginia",VA,51,Charlottesville city VA,800,3,.,,8541,521,372,372,351,21,0,149
150,15000US515400008004,"Block Group 4, Census Tract 8, Charlottesville city, Virginia",VA,51,Charlottesville city VA,800,4,.,,8542,1131,835,835,825,10,0,296
150,15000US515400009001,"Block Group 1, Census Tract 9, Charlottesville city, Virginia",VA,51,Charlottesville city VA,900,1,.,,8543,1080,836,824,791,33,12,244
150,15000US515400009002,"Block Group 2, Census Tract 9, Charlottesville city, Virginia",VA,51,Charlottesville city VA,900,2,.,,8544,750,565,565,546,19,0,185
150,15000US515400010001,"Block Group 1, Census Tract 10, Charlottesville city, Virginia",VA,51,Charlottesville city VA,1000,1,.,,8545,949,462,455,449,6,7,487
150,15000US515400010002,"Block Group 2, Census Tract 10, Charlottesville city, Virginia",VA,51,Charlottesville city VA,1000,2,.,,8546,782,596,596,596,0,0,186
150,15000US515400010003,"Block Group 3, Census Tract 10, Charlottesville city, Virginia",VA,51,Charlottesville city VA,1000,3,.,,8547,1388,1112,1103,1084,19,9,276
150,15000US515500200011,"Block Group 1, Census Tract 200.01, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20001,1,.,,8548,1229,867,803,791,12,64,362
150,15000US515500200021,"Block Group 1, Census Tract 200.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20002,1,.,,8549,1142,799,785,763,22,14,343
150,15000US515500200022,"Block Group 2, Census Tract 200.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20002,2,.,,8550,1592,1361,1343,1320,23,18,231
150,15000US515500200023,"Block Group 3, Census Tract 200.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20002,3,.,,8551,1089,655,615,615,0,40,434
150,15000US515500200031,"Block Group 1, Census Tract 200.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20003,1,.,,8552,763,571,571,491,80,0,192
150,15000US515500200032,"Block Group 2, Census Tract 200.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20003,2,.,,8553,1287,775,695,695,0,80,512
150,15000US515500200033,"Block Group 3, Census Tract 200.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20003,3,.,,8554,777,459,415,399,16,44,318
150,15000US515500200034,"Block Group 4, Census Tract 200.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20003,4,.,,8555,850,635,571,526,45,64,215
150,15000US515500200035,"Block Group 5, Census Tract 200.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20003,5,.,,8556,539,439,347,347,0,92,100
150,15000US515500201001,"Block Group 1, Census Tract 201, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20100,1,.,,8557,1287,947,914,839,75,33,340
150,15000US515500201002,"Block Group 2, Census Tract 201, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20100,2,.,,8558,785,524,524,461,63,0,261
150,15000US515500201003,"Block Group 3, Census Tract 201, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20100,3,.,,8559,1349,856,856,696,160,0,493
150,15000US515500201004,"Block Group 4, Census Tract 201, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20100,4,.,,8560,732,387,387,341,46,0,345
150,15000US515500202001,"Block Group 1, Census Tract 202, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20200,1,.,,8561,938,486,486,389,97,0,452
150,15000US515500202002,"Block Group 2, Census Tract 202, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20200,2,.,,8562,599,373,355,340,15,18,226
150,15000US515500202003,"Block Group 3, Census Tract 202, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20200,3,.,,8563,723,403,369,337,32,34,320
150,15000US515500202004,"Block Group 4, Census Tract 202, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20200,4,.,,8564,526,284,284,221,63,0,242
150,15000US515500203001,"Block Group 1, Census Tract 203, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20300,1,.,,8565,468,303,300,259,41,3,165
150,15000US515500203002,"Block Group 2, Census Tract 203, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20300,2,.,,8566,598,310,297,256,41,13,288
150,15000US515500204001,"Block Group 1, Census Tract 204, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20400,1,.,,8567,901,628,605,440,165,23,273
150,15000US515500204002,"Block Group 2, Census Tract 204, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20400,2,.,,8568,839,604,577,572,5,27,235
150,15000US515500204003,"Block Group 3, Census Tract 204, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20400,3,.,,8569,422,250,250,250,0,0,172
150,15000US515500205001,"Block Group 1, Census Tract 205, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20500,1,.,,8570,1569,1231,1143,943,200,88,338
150,15000US515500206001,"Block Group 1, Census Tract 206, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20600,1,.,,8571,1154,823,801,760,41,22,331
150,15000US515500206002,"Block Group 2, Census Tract 206, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20600,2,.,,8572,830,625,625,615,10,0,205
150,15000US515500206003,"Block Group 3, Census Tract 206, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20600,3,.,,8573,699,409,399,399,0,10,290
150,15000US515500206004,"Block Group 4, Census Tract 206, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20600,4,.,,8574,594,320,308,300,8,12,274
150,15000US515500207001,"Block Group 1, Census Tract 207, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20700,1,.,,8575,1312,992,977,923,54,15,320
150,15000US515500207002,"Block Group 2, Census Tract 207, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20700,2,.,,8576,712,346,346,304,42,0,366
150,15000US515500207003,"Block Group 3, Census Tract 207, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20700,3,.,,8577,816,342,342,342,0,0,474
150,15000US515500207004,"Block Group 4, Census Tract 207, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20700,4,.,,8578,1247,730,730,677,53,0,517
150,15000US515500208041,"Block Group 1, Census Tract 208.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20804,1,.,,8579,1051,867,752,717,35,115,184
150,15000US515500208042,"Block Group 2, Census Tract 208.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20804,2,.,,8580,1294,833,738,709,29,95,461
150,15000US515500208043,"Block Group 3, Census Tract 208.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20804,3,.,,8581,1446,1114,1052,1052,0,62,332
150,15000US515500208044,"Block Group 4, Census Tract 208.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20804,4,.,,8582,2353,1382,1323,1305,18,59,971
150,15000US515500208045,"Block Group 5, Census Tract 208.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20804,5,.,,8583,2101,1567,1412,1401,11,155,534
150,15000US515500208051,"Block Group 1, Census Tract 208.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20805,1,.,,8584,572,400,400,381,19,0,172
150,15000US515500208052,"Block Group 2, Census Tract 208.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20805,2,.,,8585,1288,813,772,704,68,41,475
150,15000US515500208053,"Block Group 3, Census Tract 208.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20805,3,.,,8586,552,437,437,437,0,0,115
150,15000US515500208054,"Block Group 4, Census Tract 208.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20805,4,.,,8587,2359,1776,1550,1534,16,226,583
150,15000US515500208081,"Block Group 1, Census Tract 208.08, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20808,1,.,,8588,1104,408,363,363,0,45,696
150,15000US515500208082,"Block Group 2, Census Tract 208.08, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20808,2,.,,8589,1911,1188,1153,1087,66,35,723
150,15000US515500208091,"Block Group 1, Census Tract 208.09, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20809,1,.,,8590,1963,1057,1040,962,78,17,906
150,15000US515500208092,"Block Group 2, Census Tract 208.09, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20809,2,.,,8591,1514,1280,1256,1141,115,24,234
150,15000US515500208093,"Block Group 3, Census Tract 208.09, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20809,3,.,,8592,712,383,383,370,13,0,329
150,15000US515500208101,"Block Group 1, Census Tract 208.10, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20810,1,.,,8593,1491,1080,919,919,0,161,411
150,15000US515500208111,"Block Group 1, Census Tract 208.11, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20811,1,.,,8594,954,842,793,706,87,49,112
150,15000US515500208112,"Block Group 2, Census Tract 208.11, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20811,2,.,,8595,2537,1592,1540,1540,0,52,945
150,15000US515500208113,"Block Group 3, Census Tract 208.11, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20811,3,.,,8596,1236,884,877,834,43,7,352
150,15000US515500208121,"Block Group 1, Census Tract 208.12, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20812,1,.,,8597,1662,1146,1002,978,24,144,516
150,15000US515500208131,"Block Group 1, Census Tract 208.13, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20813,1,.,,8598,1207,928,743,724,19,185,279
150,15000US515500208132,"Block Group 2, Census Tract 208.13, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20813,2,.,,8599,640,278,215,206,9,63,362
150,15000US515500208141,"Block Group 1, Census Tract 208.14, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20814,1,.,,8600,719,540,508,460,48,32,179
